Software Results;Hardware Results
0.455158;-0.250000
0.278022;0.937500
0.404474;0.937500
0.992378;1.000000
-0.102094;0.937500
-0.996193;0.562500
-0.997256;1.000000
-0.994525;0.875000
-0.683798;-1.000000
0.854856;-1.000000
0.718709;-1.000000
-0.599428;-1.000000
-0.998511;-1.000000
-0.973410;-1.000000
-0.999185;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999936;-1.000000
0.197473;-0.750000
0.914860;0.062500
0.484350;-1.000000
-0.467790;-0.875000
-0.570110;-1.000000
0.857521;-0.812500
-0.180924;-0.875000
-0.994950;-0.937500
-0.999680;-0.437500
-0.999442;1.000000
-0.974670;1.000000
0.095530;-1.000000
0.928019;-1.000000
0.879534;-1.000000
-0.974274;-1.000000
-0.999392;-1.000000
-0.999959;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-0.916901;-0.937500
-0.932020;-1.000000
-0.899039;-1.000000
-0.922697;-1.000000
-0.701807;-1.000000
-0.999371;-1.000000
-0.999958;-1.000000
-0.999765;-1.000000
-0.988805;0.875000
-0.316338;1.000000
0.639493;-0.937500
0.904567;-1.000000
-0.251710;-1.000000
-0.998018;-1.000000
-0.999991;-1.000000
-0.993978;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998347;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999993;-1.000000
-0.999993;-1.000000
-0.998143;-1.000000
-0.990892;-1.000000
-0.999843;-1.000000
-0.999885;-1.000000
-0.994084;-1.000000
-0.950253;0.937500
0.674316;1.000000
0.966055;1.000000
0.496124;-1.000000
-0.626978;-1.000000
-0.999894;-1.000000
-0.999992;-1.000000
-0.999418;-1.000000
-1.000000;-1.000000
-0.999990;-0.937500
-0.999854;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-0.999977;-1.000000
-0.994380;-1.000000
-0.900988;-1.000000
-0.689811;-1.000000
-0.940575;-1.000000
-0.927466;0.187500
0.248752;1.000000
-0.260211;1.000000
-0.971192;-1.000000
-0.999978;-1.000000
-0.999772;-1.000000
-1.000000;-1.000000
-0.999972;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999968;-1.000000
-0.999966;-1.000000
-0.999378;-1.000000
-0.996699;-1.000000
-0.987176;-1.000000
-0.999032;-1.000000
-0.993365;-0.687500
-0.882160;1.000000
-0.904261;1.000000
-0.999801;-0.687500
-0.999775;-1.000000
-0.999973;-1.000000
-0.999689;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999806;-1.000000
-0.999995;-1.000000
-0.999978;-1.000000
-0.996912;-1.000000
-0.999774;-1.000000
-0.999929;-1.000000
-0.999807;-1.000000
-0.999321;-0.500000
-0.999997;0.812500
-0.990932;1.000000
-0.999979;-1.000000
-0.999521;-1.000000
-0.998901;-1.000000
-0.999760;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999908;-1.000000
-0.999776;-1.000000
-0.999865;-1.000000
-0.997424;-0.625000
-0.999182;0.437500
-0.996579;-1.000000
-0.999984;-1.000000
-0.992594;-0.687500
-0.977762;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-0.250000
-1.000000;-1.000000
-1.000000;1.000000
-1.000000;-1.000000
-0.999926;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999548;-1.000000
-0.999245;-1.000000
-0.999633;-1.000000
-0.967813;-0.875000
-0.997654;-0.062500
-1.000000;-0.937500
-0.972272;-0.187500
-0.999398;-1.000000
-0.971529;-1.000000
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999812;-1.000000
-0.999776;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999879;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999983;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999975;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.973672;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999739;-1.000000
0.577926;-1.000000
0.997550;1.000000
0.612668;1.000000
-0.986077;1.000000
-0.999743;0.875000
-0.999998;-0.625000
-0.998868;-0.187500
-0.638202;0.437500
0.770325;0.937500
0.936735;1.000000
-0.362048;1.000000
-0.997793;-1.000000
-0.999987;-1.000000
-0.994925;-1.000000
-0.998429;-1.000000
-0.999965;-1.000000
-0.999984;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.999997;-1.000000
-1.000000;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999927;-1.000000
-0.528265;-1.000000
0.984772;-0.937500
0.892330;0.500000
-0.367893;0.625000
0.033982;0.937500
0.321117;1.000000
0.998967;1.000000
0.995323;1.000000
0.913499;1.000000
0.963429;1.000000
-0.088676;0.125000
-0.997885;-1.000000
-0.999870;-1.000000
-0.999930;-1.000000
-0.999994;-1.000000
-0.999999;-1.000000
-0.999217;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-0.437500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999943;-1.000000
-0.931929;-1.000000
0.982658;-1.000000
0.995101;-0.875000
0.943760;-0.875000
0.994625;-0.625000
0.998202;1.000000
0.999480;1.000000
0.678426;-0.062500
0.474062;0.875000
0.985184;1.000000
0.788597;1.000000
-0.980278;-1.000000
-0.999074;-1.000000
-0.999928;-1.000000
-0.999863;-1.000000
-0.999934;-1.000000
-0.999933;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999430;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998998;-1.000000
0.442111;-1.000000
0.995523;-0.937500
0.880123;-1.000000
0.911973;-1.000000
0.573546;-0.875000
-0.663471;-1.000000
-0.971237;-1.000000
-0.628720;0.937500
0.964922;1.000000
0.769024;1.000000
-0.939055;-1.000000
-0.999672;-1.000000
-0.999910;-1.000000
-0.999996;-1.000000
-0.997273;-1.000000
-0.989126;-1.000000
-0.999977;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-0.998445;-1.000000
-0.999798;-1.000000
-0.999793;-1.000000
-0.999248;-1.000000
-0.990377;-1.000000
-0.999853;-1.000000
-0.998722;-1.000000
-0.677762;0.875000
0.858364;1.000000
0.990714;1.000000
-0.912823;-1.000000
-0.999655;-1.000000
-0.999974;-1.000000
-0.999969;-1.000000
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999974;-1.000000
-1.000000;-1.000000
-0.999857;-1.000000
-0.972961;-0.125000
0.990681;1.000000
0.992521;1.000000
-0.847517;-1.000000
-0.997341;-1.000000
-0.999992;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999873;-1.000000
-0.490690;1.000000
0.931095;1.000000
0.981648;1.000000
0.761555;-0.937500
-0.977113;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999827;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999796;-1.000000
-0.756728;-0.875000
0.639214;0.937500
0.916979;1.000000
0.642739;0.875000
0.132428;-0.812500
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999908;-1.000000
-0.999999;-1.000000
-0.999962;-1.000000
-0.998479;-1.000000
-0.610880;-0.875000
0.557568;0.937500
0.419559;1.000000
0.900241;1.000000
-0.317247;0.062500
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999870;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-0.999955;-1.000000
-0.978867;-1.000000
0.030134;-1.000000
-0.218063;-0.437500
0.614553;0.937500
0.561468;0.937500
-0.852110;0.750000
-0.999764;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999719;-1.000000
-0.998331;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-0.568699;-1.000000
0.937968;-0.750000
0.788359;0.750000
-0.402696;1.000000
0.296878;0.875000
-0.893221;0.625000
-0.998307;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999980;-1.000000
-0.988214;-1.000000
0.967932;-1.000000
0.326834;-0.187500
-0.872510;0.625000
-0.947479;-0.812500
-0.855219;-0.812500
-0.999999;-1.000000
-0.999973;-1.000000
-0.999996;-1.000000
-0.999893;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.751618;-1.000000
-0.987702;-0.875000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999892;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999976;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998637;-1.000000
-0.985309;-1.000000
-0.991029;-1.000000
-0.994133;-1.000000
-0.958173;-1.000000
-0.615727;-1.000000
-0.199452;-0.125000
-0.539732;-0.937500
-0.762535;-0.937500
-0.147856;-0.062500
-0.300466;1.000000
0.565515;0.937500
-0.527751;-0.937500
-0.934228;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.933461;-1.000000
-0.964637;-1.000000
-0.999682;-1.000000
-0.836244;-1.000000
-0.502527;-1.000000
-0.210568;-1.000000
0.705649;0.000000
-0.150874;-0.875000
0.792703;0.625000
-0.020389;0.875000
-0.294742;0.500000
-0.991100;-1.000000
-0.994372;-1.000000
-0.956185;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.987488;-0.312500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-0.999259;-1.000000
-0.991929;-1.000000
-0.985897;-1.000000
-0.919058;-1.000000
-0.183502;-1.000000
-0.528190;-1.000000
-0.031024;0.937500
0.372771;0.750000
0.902462;1.000000
0.633956;1.000000
-0.865789;-0.937500
-0.998912;-1.000000
-0.998076;-1.000000
-0.999821;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-0.999967;-1.000000
-0.999911;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999950;-1.000000
-0.998438;-1.000000
-0.988628;-1.000000
-0.975087;-0.937500
-0.919224;-1.000000
-0.373510;0.875000
0.402544;0.562500
0.960206;1.000000
0.771402;0.875000
0.214466;-0.062500
-0.940667;-1.000000
-0.998295;-1.000000
-0.999672;-1.000000
-0.999908;-1.000000
-0.996517;-1.000000
-0.999953;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-0.999500;-1.000000
-1.000000;-1.000000
-0.996640;-1.000000
-0.999492;-1.000000
-0.998747;-1.000000
-0.998897;-1.000000
-0.989102;-1.000000
-0.959198;-0.250000
-0.970645;-0.375000
-0.273165;-0.062500
0.386212;0.812500
0.998718;1.000000
0.893138;1.000000
0.767182;0.562500
-0.820220;-0.437500
-0.823609;-1.000000
-0.768128;-1.000000
-0.995392;-1.000000
-0.999010;-1.000000
-0.986139;-1.000000
-0.996810;-1.000000
-0.999987;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999838;-1.000000
-0.999331;-1.000000
-0.979259;-1.000000
0.794808;-1.000000
-0.326177;-1.000000
0.505974;0.125000
-0.066095;0.937500
0.256976;1.000000
0.656506;1.000000
0.995677;1.000000
0.832860;-0.062500
0.477470;1.000000
-0.956517;-0.937500
-0.995278;-1.000000
-0.962915;-1.000000
-0.893125;-1.000000
-0.762363;-1.000000
-0.999133;-1.000000
-0.996860;-1.000000
-0.568493;-1.000000
-0.962444;-1.000000
-0.634431;-1.000000
-0.999964;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999980;-1.000000
-0.996704;-1.000000
-0.999426;-1.000000
0.775915;-1.000000
-0.437351;-0.937500
0.765579;1.000000
0.947918;1.000000
0.952849;1.000000
0.993571;1.000000
0.133438;-0.437500
0.053179;0.062500
-0.998899;-1.000000
-0.999986;-1.000000
-0.999999;-1.000000
-0.999997;-1.000000
-0.999164;-1.000000
-0.991950;-1.000000
-0.995218;-1.000000
-0.964292;-1.000000
0.443238;-1.000000
-0.770846;-1.000000
-0.999974;-1.000000
-0.998325;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999313;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.993443;-1.000000
-0.999862;-1.000000
0.972945;0.875000
0.526834;0.500000
0.975972;1.000000
0.979165;1.000000
0.992199;1.000000
0.375074;1.000000
-0.983683;-0.937500
-0.999674;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999248;-1.000000
-0.782181;-1.000000
-0.776246;-1.000000
-1.000000;-1.000000
0.172237;-1.000000
-0.999964;-1.000000
-1.000000;-1.000000
-0.998539;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.993450;-0.937500
-1.000000;-1.000000
-0.999969;-1.000000
-0.825768;-0.687500
-0.069924;1.000000
0.010144;0.937500
0.305232;0.937500
-0.198045;0.875000
-0.999617;-0.937500
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999775;-1.000000
-0.999983;-1.000000
-0.960364;-1.000000
-0.999507;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-0.999445;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999877;-1.000000
-0.999821;-0.937500
-0.999773;-0.687500
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999984;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999967;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995166;-1.000000
-0.816556;-0.937500
0.860606;-0.875000
0.993955;0.875000
0.997867;1.000000
0.999957;1.000000
0.999992;1.000000
0.999999;1.000000
0.999997;1.000000
0.999750;1.000000
0.997983;1.000000
-0.167585;0.562500
-0.999970;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999985;-1.000000
-1.000000;-1.000000
-0.999994;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.986165;-1.000000
0.295120;-1.000000
0.999224;-0.937500
0.999891;0.375000
0.999998;1.000000
0.999985;1.000000
0.999988;1.000000
0.999922;1.000000
0.999923;1.000000
0.998238;1.000000
0.273090;-0.125000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999969;-1.000000
-0.340357;-1.000000
0.988383;0.062500
0.999964;1.000000
0.999997;1.000000
1.000000;1.000000
1.000000;1.000000
0.991095;1.000000
0.999874;1.000000
0.999985;1.000000
0.987559;-0.937500
-0.999916;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999967;-1.000000
-0.650176;-0.750000
0.998959;1.000000
0.999907;1.000000
0.999999;1.000000
1.000000;1.000000
0.999792;0.000000
0.988207;-0.937500
0.999987;0.562500
0.999999;0.812500
0.999880;0.312500
-0.965355;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
